14.9,0.293143,0.226707,0.313483
15,0.295673,0.226299,0.311362
15.1,0.298171,0.225997,0.309165
15.2,0.300631,0.225802,0.306901
15.3,0.303045,0.225714,0.304574
15.4,0.305408,0.225733,0.302192
15.5,0.307713,0.225859,0.299761
15.6,0.309954,0.226092,0.297287
15.7,0.312125,0.226432,0.294777
15.8,0.314219,0.226877,0.292237
15.9,0.31623,0.227429,0.289674
16,0.318154,0.228085,0.287095
16.1,0.319983,0.228845,0.284505
16.2,0.321714,0.229708,0.281911
16.3,0.323341,0.230673,0.279319
16.4,0.324858,0.231739,0.276736
16.5,0.326263,0.232903,0.274167
16.6,0.32755,0.234165,0.271619
16.7,0.328715,0.235522,0.269096
16.8,0.329756,0.236973,0.266605
16.9,0.330668,0.238514,0.264151
17,0.33145,0.240145,0.261738
17.1,0.332099,0.241862,0.259373
17.2,0.332613,0.243662,0.257059
17.3,0.33299,0.245542,0.254801
17.4,0.333229,0.2475,0.252604
17.5,0.33333,0.249532,0.250471
17.6,0.333292,0.251634,0.248407
17.7,0.333115,0.253803,0.246416
17.8,0.3328,0.256034,0.2445
17.9,0.332347,0.258323,0.242663
18,0.331759,0.260666,0.240908
18.1,0.331037,0.263058,0.239238
18.2,0.330183,0.265494,0.237656
18.3,0.3292,0.267969,0.236164
18.4,0.32809,0.270478,0.234765
18.5,0.326858,0.273016,0.23346
18.6,0.325506,0.275576,0.232252
18.7,0.324038,0.278154,0.231141
18.8,0.32246,0.280742,0.230131
18.9,0.320776,0.283336,0.229222
19,0.31899,0.285928,0.228415
19.1,0.317109,0.288513,0.227712
19.2,0.315136,0.291084,0.227113
19.3,0.313079,0.293635,0.226619
19.4,0.310942,0.29616,0.226232
19.5,0.308732,0.298651,0.225951
19.6,0.306455,0.301102,0.225776
19.7,0.304117,0.303507,0.225709
19.8,0.301725,0.305859,0.225749
19.9,0.299285,0.308153,0.225896
20,0.296804,0.31038,0.226149
20.1,0.294287,0.312537,0.22651
20.2,0.291742,0.314615,0.226976
20.3,0.289176,0.31661,0.227548
20.4,0.286594,0.318516,0.228224
20.5,0.284003,0.320326,0.229004
20.6,0.281409,0.322037,0.229887
20.7,0.278818,0.323643,0.230872
20.8,0.276237,0.325139,0.231957
20.9,0.273672,0.326521,0.23314
21,0.271128,0.327785,0.23442
21.1,0.268611,0.328926,0.235796
21.2,0.266127,0.329943,0.237264
21.3,0.26368,0.33083,0.238823
21.4,0.261276,0.331586,0.240471
21.5,0.25892,0.332209,0.242204
21.6,0.256617,0.332697,0.24402
21.7,0.254371,0.333047,0.245916
21.8,0.252186,0.333259,0.247888
21.9,0.250066,0.333333,0.249934
22,0.248016,0.333268,0.252049
22.1,0.246039,0.333065,0.25423
22.2,0.244138,0.332723,0.256473
22.3,0.242317,0.332244,0.258773
22.4,0.240578,0.33163,0.261125
22.5,0.238925,0.330882,0.263526
22.6,0.23736,0.330003,0.26597
22.7,0.235886,0.328995,0.268453
22.8,0.234505,0.327861,0.270968
22.9,0.233218,0.326605,0.27351
23,0.232029,0.32523,0.276074
23.1,0.230938,0.323741,0.278654
23.2,0.229947,0.322142,0.281244
23.3,0.229057,0.320438,0.283838
23.4,0.228271,0.318633,0.286429
23.5,0.227587,0.316734,0.289012
23.6,0.227009,0.314744,0.29158
23.7,0.226536,0.312671,0.294127
23.8,0.226169,0.310519,0.296645
23.9,0.225909,0.308296,0.299129
24,0.225755,0.306007,0.301572
24.1,0.225708,0.303658,0.303967
24.2,0.225769,0.301256,0.306308
24.3,0.225936,0.298808,0.308589
24.4,0.226211,0.296319,0.310804
24.5,0.226592,0.293796,0.312945
24.6,0.227078,0.291247,0.315008
24.7,0.22767,0.288677,0.316986
24.8,0.228367,0.286092,0.318874
24.9,0.229167,0.2835,0.320666
25,0.23007,0.280907,0.322357
25.1,0.231074,0.278317,0.323942
25.2,0.232178,0.275739,0.325416
25.3,0.23338,0.273178,0.326775
25.4,0.234679,0.270638,0.328016
25.5,0.236073,0.268127,0.329133
25.6,0.237559,0.26565,0.330125
25.7,0.239135,0.263211,0.330987
25.8,0.2408,0.260816,0.331718
25.9,0.242549,0.25847,0.332314
26,0.244381,0.256177,0.332775
26.1,0.246292,0.253943,0.333099
26.2,0.248279,0.25177,0.333285
26.3,0.250338,0.249664,0.333332
26.4,0.252467,0.247627,0.33324
26.5,0.25466,0.245664,0.333009
26.6,0.256914,0.243779,0.332641
26.7,0.259224,0.241973,0.332136
26.8,0.261587,0.240251,0.331495
26.9,0.263996,0.238615,0.330722
27,0.266448,0.237068,0.329817
27.1,0.268937,0.235611,0.328785
27.2,0.271458,0.234248,0.327627
27.3,0.274005,0.23298,0.326348
27.4,0.276573,0.23181,0.324951
27.5,0.279155,0.230738,0.32344
27.6,0.281746,0.229767,0.32182
27.7,0.28434,0.228897,0.320096
27.8,0.286931,0.22813,0.318273
27.9,0.289511,0.227467,0.316355
28,0.292075,0.226909,0.314349
28.1,0.294617,0.226457,0.31226
28.2,0.297129,0.22611,0.310094
28.3,0.299605,0.22587,0.307858
28.4,0.302039,0.225738,0.305556
28.5,0.304425,0.225712,0.303197
28.6,0.306755,0.225793,0.300785
28.7,0.309024,0.225981,0.298329
28.8,0.311224,0.226276,0.295833
28.9,0.313351,0.226678,0.293305
29,0.315398,0.227185,0.290751
29.1,0.317359,0.227797,0.288177
29.2,0.319228,0.228514,0.285591
29.3,0.321001,0.229334,0.282998
29.4,0.322672,0.230257,0.280405
29.5,0.324236,0.23128,0.277817
29.6,0.325688,0.232403,0.275242
29.7,0.327025,0.233625,0.272684
29.8,0.328242,0.234942,0.27015
29.9,0.329335,0.236353,0.267645
30,0.330302,0.237857,0.265174
30.1,0.331139,0.239451,0.262744
30.2,0.331844,0.241132,0.260358
30.3,0.332414,0.242897,0.258022
30.4,0.332849,0.244745,0.25574
30.5,0.333146,0.246671,0.253517
30.6,0.333304,0.248672,0.251357
30.7,0.333325,0.250745,0.249264
30.8,0.333206,0.252886,0.247241
30.9,0.332949,0.255092,0.245293
31,0.332554,0.257357,0.243423
31.1,0.332022,0.259678,0.241633
31.2,0.331356,0.26205,0.239928
31.3,0.330557,0.264468,0.238308
31.4,0.329627,0.266927,0.236778
31.5,0.32857,0.269423,0.23534
31.6,0.327389,0.271949,0.233995
31.7,0.326086,0.274501,0.232746
31.8,0.324667,0.277072,0.231594
31.9,0.323135,0.279656,0.230542
32,0.321494,0.282249,0.22959
32.1,0.319751,0.284842,0.22874
32.2,0.317908,0.287431,0.227994
32.3,0.315973,0.290009,0.227351
32.4,0.313951,0.292569,0.226813
32.5,0.311846,0.295106,0.226381
32.6,0.309666,0.297611,0.226055
32.7,0.307417,0.30008,0.225836
32.8,0.305104,0.302505,0.225724
32.9,0.302734,0.304881,0.225719
33,0.300313,0.307199,0.225821
33.1,0.297848,0.309455,0.22603
33.2,0.295346,0.311642,0.226346
33.3,0.292812,0.313754,0.226768
33.4,0.290254,0.315785,0.227295
33.5,0.287677,0.317728,0.227928
33.6,0.285089,0.319579,0.228665
33.7,0.282495,0.321333,0.229505
33.8,0.279903,0.322983,0.230447
33.9,0.277317,0.324526,0.23149
34,0.274745,0.325956,0.232632
34.1,0.272191,0.32727,0.233872
34.2,0.269662,0.328463,0.235208
34.3,0.267163,0.329532,0.236638
34.4,0.2647,0.330474,0.238159
34.5,0.262278,0.331286,0.23977
34.6,0.259901,0.331965,0.241467
34.7,0.257576,0.332509,0.243249
34.8,0.255305,0.332917,0.245112
34.9,0.253094,0.333187,0.247053
35,0.250946,0.333319,0.249068
35.1,0.248866,0.333312,0.251155
35.2,0.246858,0.333167,0.253309
35.3,0.244925,0.332883,0.255526
35.4,0.24307,0.332461,0.257802
35.5,0.241296,0.331904,0.260133
35.6,0.239607,0.331212,0.262515
35.7,0.238005,0.330387,0.264941
35.8,0.236493,0.329433,0.267408
35.9,0.235072,0.328351,0.26991
36,0.233746,0.327146,0.272442
36.1,0.232515,0.325821,0.274997
36.2,0.231383,0.324379,0.277571
36.3,0.23035,0.322825,0.280158
36.4,0.229418,0.321165,0.282751
36.5,0.228588,0.319401,0.285344
36.6,0.227861,0.317541,0.287932
36.7,0.227239,0.315588,0.290506
36.8,0.226721,0.313549,0.293063
36.9,0.22631,0.31143,0.295593
37,0.226005,0.309236,0.298093
37.1,0.225806,0.306974,0.300553
37.2,0.225715,0.304649,0.302969
37.3,0.22573,0.302269,0.305334
37.4,0.225853,0.299839,0.307641
37.5,0.226083,0.297366,0.309884
37.6,0.226419,0.294857,0.312057
37.7,0.226862,0.292318,0.314154
37.8,0.22741,0.289756,0.316168
37.9,0.228063,0.287177,0.318094
38,0.22882,0.284587,0.319927
38.1,0.229679,0.281993,0.321661
38.2,0.230641,0.279401,0.323291
38.3,0.231704,0.276818,0.324812
38.4,0.232865,0.274249,0.32622
38.5,0.234123,0.271699,0.327511
38.6,0.235478,0.269176,0.32868
38.7,0.236925,0.266684,0.329725
38.8,0.238464,0.264228,0.330641
38.9,0.240092,0.261814,0.331428
39,0.241806,0.259447,0.332081
39.1,0.243603,0.257131,0.332599
39.2,0.245482,0.254872,0.33298
39.3,0.247437,0.252673,0.333224
39.4,0.249467,0.250538,0.333329
39.5,0.251567,0.248472,0.333295
39.6,0.253733,0.246478,0.333123
39.7,0.255962,0.244559,0.332812
39.8,0.25825,0.24272,0.332364
39.9,0.260591,0.240962,0.33178
40,0.262981,0.23929,0.331062
40.1,0.265416,0.237705,0.330212
40.2,0.26789,0.23621,0.329233
40.3,0.270398,0.234808,0.328127
40.4,0.272935,0.2335,0.326898
40.5,0.275495,0.232288,0.32555
40.6,0.278072,0.231175,0.324087
40.7,0.28066,0.230161,0.322512
40.8,0.283253,0.229249,0.320831
40.9,0.285846,0.228439,0.319049
41,0.288431,0.227732,0.31717
41.1,0.291003,0.22713,0.3152
41.2,0.293555,0.226633,0.313145
41.3,0.29608,0.226242,0.311011
41.4,0.298572,0.225958,0.308803
41.5,0.301025,0.22578,0.306528
41.6,0.303432,0.225709,0.304192
41.7,0.305786,0.225746,0.301802
41.8,0.308081,0.225889,0.299363
41.9,0.310311,0.22614,0.296883
42,0.312469,0.226497,0.294368
42.1,0.31455,0.226959,0.291824
42.2,0.316548,0.227528,0.289257
42.3,0.318457,0.228201,0.286676
42.4,0.32027,0.228978,0.284085
42.5,0.321985,0.229858,0.281491
42.6,0.323594,0.230839,0.2789
42.7,0.325094,0.231921,0.276319
42.8,0.326479,0.233101,0.273753
42.9,0.327747,0.234378,0.271208
43,0.328892,0.235751,0.268691
43.1,0.329912,0.237216,0.266205
43.2,0.330804,0.238772,0.263757
43.3,0.331564,0.240417,0.261352
43.4,0.332192,0.242147,0.258994
43.5,0.332683,0.243961,0.256689
43.6,0.333038,0.245854,0.254441
43.7,0.333255,0.247825,0.252254
43.8,0.333333,0.249868,0.250132
43.9,0.333272,0.251981,0.24808
44,0.333073,0.25416,0.2461
44.1,0.332736,0.256401,0.244197
44.2,0.332261,0.258699,0.242373
44.3,0.331651,0.26105,0.240632
44.4,0.330908,0.263449,0.238976
44.5,0.330033,0.265892,0.237409
44.6,0.329029,0.268373,0.235931
44.7,0.327899,0.270887,0.234547
44.8,0.326647,0.273429,0.233258
44.9,0.325276,0.275992,0.232065
45,0.32379,0.278572,0.230971
45.1,0.322195,0.281162,0.229977
45.2,0.320494,0.283756,0.229084
45.3,0.318692,0.286347,0.228294
45.4,0.316795,0.288931,0.227608
45.5,0.314809,0.291499,0.227026
45.6,0.312738,0.294046,0.226549
45.7,0.310589,0.296566,0.226179
45.8,0.308368,0.299051,0.225915
45.9,0.30608,0.301495,0.225758
46,0.303733,0.303892,0.225708
46.1,0.301333,0.306235,0.225765
46.2,0.298886,0.308518,0.225929
46.3,0.296398,0.310735,0.2262
46.4,0.293877,0.312879,0.226578
46.5,0.291328,0.314944,0.227061
46.6,0.288759,0.316925,0.22765
46.7,0.286175,0.318815,0.228343
46.8,0.283582,0.32061,0.22914
46.9,0.280989,0.322305,0.23004
47,0.278399,0.323893,0.231041
47.1,0.275821,0.325371,0.232142
47.2,0.273259,0.326734,0.233341
47.3,0.270719,0.327978,0.234637
47.4,0.268207,0.3291,0.236027
47.5,0.265728,0.330095,0.23751
47.6,0.263288,0.330962,0.239084
47.7,0.260891,0.331696,0.240746
47.8,0.258544,0.332297,0.242492
47.9,0.256249,0.332763,0.244321
48,0.254013,0.333091,0.24623
48.1,0.251838,0.333281,0.248215
48.2,0.249729,0.333332,0.250272
48.3,0.247691,0.333245,0.252398
48.4,0.245725,0.333019,0.254589
48.5,0.243837,0.332655,0.256841
48.6,0.242029,0.332154,0.25915
48.7,0.240304,0.331518,0.261511
48.8,0.238666,0.330748,0.263919
48.9,0.237115,0.329848,0.26637
49,0.235656,0.32882,0.268858
49.1,0.23429,0.327666,0.271378
49.2,0.233019,0.32639,0.273924
49.3,0.231845,0.324997,0.276491
49.4,0.230771,0.32349,0.279073
49.5,0.229796,0.321873,0.281664
49.6,0.228923,0.320152,0.284258
49.7,0.228153,0.318332,0.286849
49.8,0.227487,0.316417,0.289429
49.9,0.226925,0.314414,0.291994
50,0.226469,0.312328,0.294536
50.1,0.22612,0.310164,0.29705
50.2,0.225876,0.30793,0.299527
50.3,0.22574,0.30563,0.301963
50.4,0.225711,0.303272,0.30435
50.5,0.225789,0.300863,0.306682
50.6,0.225974,0.298407,0.308953
50.7,0.226265,0.295912,0.311156
50.8,0.226663,0.293385,0.313285
50.9,0.227167,0.290832,0.315334
51,0.227776,0.288259,0.317298
51.1,0.22849,0.285673,0.319171
51.2,0.229307,0.28308,0.320947
51.3,0.230226,0.280487,0.322621
51.4,0.231246,0.277899,0.324188
51.5,0.232366,0.275323,0.325644
51.6,0.233584,0.272765,0.326984
51.7,0.234899,0.27023,0.328205
51.8,0.236307,0.267724,0.329302
51.9,0.237808,0.265252,0.330273
52,0.239399,0.26282,0.331114
52.1,0.241077,0.260433,0.331823
52.2,0.24284,0.258095,0.332398
52.3,0.244685,0.255811,0.332837
52.4,0.246608,0.253586,0.333138
52.5,0.248607,0.251424,0.333302
52.6,0.250678,0.249329,0.333326
52.7,0.252817,0.247304,0.333212
52.8,0.255021,0.245354,0.332959
52.9,0.257284,0.243481,0.332568
53,0.259603,0.241689,0.332041
53.1,0.261974,0.23998,0.331379
53.2,0.264391,0.238358,0.330584
53.3,0.266849,0.236826,0.329659
53.4,0.269343,0.235384,0.328606
53.5,0.271869,0.234036,0.327428
53.6,0.27442,0.232784,0.32613
53.7,0.27699,0.23163,0.324714
53.8,0.279574,0.230574,0.323185
53.9,0.282166,0.229619,0.321548
54,0.28476,0.228766,0.319807
54.1,0.287349,0.228016,0.317968
54.2,0.289928,0.22737,0.316036
54.3,0.292488,0.226829,0.314016
54.4,0.295026,0.226393,0.311914
54.5,0.297532,0.226064,0.309737
54.6,0.300003,0.225842,0.307489
54.7,0.302429,0.225726,0.305178
54.8,0.304806,0.225718,0.30281
54.9,0.307127,0.225816,0.30039
55,0.309385,0.226022,0.297927
55.1,0.311574,0.226334,0.295425
55.2,0.313688,0.226753,0.292893
55.3,0.315721,0.227277,0.290335
55.4,0.317668,0.227906,0.287759
55.5,0.319522,0.22864,0.285171
55.6,0.321279,0.229477,0.282578
55.7,0.322933,0.230416,0.279985
55.8,0.324479,0.231455,0.277399
55.9,0.325913,0.232595,0.274826
56,0.32723,0.233831,0.272272
56.1,0.328427,0.235164,0.269742
56.2,0.3295,0.236591,0.267242
56.3,0.330446,0.238109,0.264778
56.4,0.331262,0.239717,0.262354
56.5,0.331945,0.241412,0.259976
56.6,0.332494,0.243191,0.257648
56.7,0.332906,0.245051,0.255376
56.8,0.333181,0.24699,0.253163
56.9,0.333317,0.249003,0.251013
57,0.333315,0.251087,0.248931
57.1,0.333174,0.253239,0.246921
57.2,0.332894,0.255455,0.244985
57.3,0.332477,0.257729,0.243127
57.4,0.331923,0.260059,0.241351
57.5,0.331236,0.262438,0.239659
57.6,0.330415,0.264864,0.238055
57.7,0.329465,0.267329,0.236539
57.8,0.328387,0.26983,0.235116
57.9,0.327186,0.272361,0.233786
58,0.325864,0.274916,0.232553
58.1,0.324426,0.27749,0.231417
58.2,0.322876,0.280076,0.230381
58.3,0.321219,0.282669,0.229446
58.4,0.319459,0.285262,0.228612
58.5,0.317601,0.28785,0.227882
58.6,0.315652,0.290425,0.227257
58.7,0.313615,0.292982,0.226736
58.8,0.311498,0.295514,0.226321
58.9,0.309307,0.298014,0.226013
59,0.307046,0.300476,0.225811
59.1,0.304724,0.302894,0.225716
59.2,0.302345,0.30526,0.225728
59.3,0.299917,0.307569,0.225848
59.4,0.297445,0.309814,0.226074
59.5,0.294937,0.311989,0.226407
59.6,0.292399,0.314088,0.226846
59.7,0.289837,0.316105,0.227391
59.8,0.287259,0.318034,0.22804
59.9,0.284669,0.31987,0.228794
60,0.282075,0.321607,0.229651
60.1,0.279484,0.323241,0.230609
60.2,0.2769,0.324765,0.231668
60.3,0.27433,0.326177,0.232826
60.4,0.27178,0.327471,0.234082
60.5,0.269255,0.328645,0.235433
60.6,0.266762,0.329693,0.236878
60.7,0.264305,0.330614,0.238414
60.8,0.26189,0.331405,0.240039
60.9,0.259521,0.332062,0.24175
61,0.257204,0.332584,0.243545
61.1,0.254943,0.33297,0.245421
61.2,0.252741,0.333218,0.247374
61.3,0.250605,0.333328,0.249401
61.4,0.248536,0.333298,0.251499
61.5,0.24654,0.33313,0.253663
61.6,0.244619,0.332824,0.255891
61.7,0.242777,0.33238,0.258176
61.8,0.241017,0.331801,0.260516
61.9,0.239342,0.331087,0.262905
62,0.237754,0.330241,0.265338
62.1,0.236256,0.329266,0.267811
62.2,0.234851,0.328164,0.270318
62.3,0.23354,0.326939,0.272854
62.4,0.232325,0.325595,0.275413
62.5,0.231209,0.324135,0.27799
62.6,0.230192,0.322564,0.280578
62.7,0.229276,0.320886,0.283171
62.8,0.228463,0.319107,0.285764
62.9,0.227753,0.317231,0.288349
63,0.227148,0.315264,0.290922
63.1,0.226648,0.313211,0.293474
63.2,0.226253,0.31108,0.296001
63.3,0.225965,0.308874,0.298494
63.4,0.225784,0.306601,0.300948
63.5,0.22571,0.304267,0.303356
63.6,0.225743,0.301878,0.305712
63.7,0.225883,0.299441,0.308009
63.8,0.22613,0.296962,0.310241
63.9,0.226484,0.294448,0.312402
64,0.226943,0.291905,0.314486
64.1,0.227508,0.289339,0.316486
64.2,0.228178,0.286758,0.318397
64.3,0.228952,0.284167,0.320214
64.4,0.229828,0.281573,0.321932
64.5,0.230807,0.278982,0.323544
64.6,0.231885,0.276401,0.325048
64.7,0.233062,0.273834,0.326437
64.8,0.234336,0.271289,0.327708
64.9,0.235706,0.26877,0.328858
65,0.237168,0.266283,0.329882
65.1,0.238722,0.263834,0.330778
65.2,0.240364,0.261427,0.331542
65.3,0.242091,0.259068,0.332174
65.4,0.243902,0.256761,0.33267
65.5,0.245793,0.254511,0.333029
65.6,0.247761,0.252322,0.33325
65.7,0.249802,0.250199,0.333333
65.8,0.251913,0.248144,0.333276
65.9,0.25409,0.246162,0.333082
66,0.256329,0.244256,0.332749
66.1,0.258625,0.24243,0.332279
66.2,0.260975,0.240686,0.331673
66.3,0.263373,0.239027,0.330933
66.4,0.265814,0.237457,0.330062
66.5,0.268294,0.235977,0.329062
66.6,0.270807,0.23459,0.327937
66.7,0.273348,0.233297,0.326688
66.8,0.275911,0.232101,0.325321
66.9,0.27849,0.231004,0.323839
67,0.28108,0.230007,0.322247
67.1,0.283673,0.229111,0.320549
67.2,0.286265,0.228317,0.318751
67.3,0.288849,0.227628,0.316857
67.4,0.291418,0.227043,0.314873
67.5,0.293966,0.226563,0.312805
67.6,0.296486,0.226189,0.310658
67.7,0.298972,0.225922,0.308439
67.8,0.301418,0.225761,0.306154
67.9,0.303817,0.225708,0.303809
68,0.306162,0.225762,0.30141
68.1,0.308447,0.225923,0.298964
68.2,0.310665,0.22619,0.296478
68.3,0.312812,0.226564,0.293957
68.4,0.31488,0.227044,0.291409
68.5,0.316863,0.22763,0.28884
68.6,0.318757,0.22832,0.286257
68.7,0.320555,0.229114,0.283665
68.8,0.322252,0.23001,0.281071
68.9,0.323844,0.231008,0.278481
69,0.325326,0.232105,0.275902
69.1,0.326693,0.233301,0.273339
69.2,0.327941,0.234594,0.270799
69.3,0.329066,0.235982,0.268286
69.4,0.330065,0.237462,0.265806
69.5,0.330936,0.239033,0.263365
69.6,0.331675,0.240691,0.260967
69.7,0.33228,0.242436,0.258617
69.8,0.33275,0.244262,0.256321
69.9,0.333082,0.246168,0.254083
70,0.333277,0.248151,0.251906
70.1,0.333333,0.250206,0.249795
70.2,0.33325,0.25233,0.247754
70.3,0.333028,0.254519,0.245787
70.4,0.332668,0.256769,0.243896
70.5,0.332172,0.259076,0.242085
70.6,0.33154,0.261435,0.240358
70.7,0.330775,0.263842,0.238716
70.8,0.329879,0.266292,0.237163
70.9,0.328854,0.268778,0.235701
71,0.327704,0.271297,0.234332
71.1,0.326433,0.273843,0.233058
71.2,0.325043,0.276409,0.231881
71.3,0.323539,0.278991,0.230803
71.4,0.321926,0.281582,0.229825
71.5,0.320209,0.284176,0.228949
71.6,0.318391,0.286766,0.228176
71.7,0.316479,0.289348,0.227506
71.8,0.314479,0.291913,0.226941
71.9,0.312395,0.294456,0.226482
72,0.310234,0.29697,0.226129
72.1,0.308001,0.299449,0.225882
72.2,0.305704,0.301886,0.225743
72.3,0.303348,0.304275,0.22571
72.4,0.30094,0.306609,0.225785
72.5,0.298486,0.308882,0.225966
72.6,0.295992,0.311087,0.226254
72.7,0.293466,0.313218,0.226649
72.8,0.290913,0.315271,0.22715
72.9,0.288341,0.317237,0.227755
73,0.285755,0.319113,0.228466
73.1,0.283162,0.320892,0.229279
73.2,0.280569,0.322569,0.230195
73.3,0.277981,0.32414,0.231212
73.4,0.275405,0.3256,0.232329
73.5,0.272846,0.326944,0.233544
73.6,0.27031,0.328168,0.234855
73.7,0.267803,0.329269,0.236261
73.8,0.26533,0.330244,0.237759
73.9,0.262897,0.33109,0.239347
74,0.260508,0.331803,0.241023
74.1,0.258168,0.332382,0.242783
74.2,0.255883,0.332825,0.244625
74.3,0.253656,0.333131,0.246546
